Generation,Min,Max,Mean,Evals
86,49,39,41.4726,0
87,49,39,41.3891,0
88,49,39,41.6221,0
89,49,39,41.6514,0
90,49,39,41.4713,0
91,49,39,41.5085,0
92,42,39,41.4999,0
93,42,39,41.5405,0
94,44,39,41.5561,0
95,44,39,41.493,0
96,45,37,41.5672,0
97,45,37,41.5721,0
98,45,37,41.5984,0
99,44,37,41.3363,0
100,42,37,41.026,0
101,48,37,41.004,0
102,42,37,40.8606,0
103,42,37,40.8403,0
104,45,37,40.5405,0
105,45,37,40.1549,0
106,44,37,40.0374,0
107,45,37,39.7141,0
108,45,37,39.5223,0
109,44,37,39.1402,0
110,44,37,39.0046,0
111,44,37,39.0614,0
112,44,37,38.8964,0
113,52,37,38.9251,0
114,52,37,39.3844,0
115,52,37,39.213,0
116,52,37,39.2959,0
117,52,37,39.1737,0
118,43,37,38.9776,0
119,44,37,38.6826,0
120,42,37,38.7662,0
121,44,37,38.6719,0
122,42,37,38.4855,0
123,44,37,38.1749,0
124,42,37,38.0387,0
125,42,37,37.8479,0
126,42,37,37.8988,0
127,41,37,37.8009,0
128,41,37,37.612,0
129,42,37,37.6001,0
130,44,37,37.6568,0
131,44,37,37.5976,0
132,44,37,37.6993,0
133,44,37,37.4253,0
134,44,37,37.431,0
135,44,37,37.4468,0
136,44,37,37.4459,0
137,44,37,37.4016,0
138,44,37,37.3067,0
139,44,37,37.3627,0
140,44,37,37.4299,0
141,44,37,37.4812,0
142,44,37,37.729,0
143,44,37,37.5167,0
144,44,37,37.5907,0
145,44,37,37.5749,0
146,42,37,37.4806,0
147,40,36,37.327,0
148,40,36,37.2415,0
149,40,36,37.176,0
150,45,36,37.2282,0
151,45,36,37.166,0
152,45,36,37.1433,0
153,40,36,36.9645,0
154,38,36,36.9352,0
155,38,36,36.9244,0
156,42,36,37.0026,0
157,42,36,37.0789,0
158,42,36,37.1424,0
159,42,36,37.1485,0
160,42,36,37.2165,0
161,42,36,37.1839,0
162,49,36,37.2383,0
163,49,36,37.5098,0
164,49,36,37.502,0
165,49,36,37.5719,0
166,53,36,37.3688,0
167,53,36,37.1564,0
168,53,36,37.3212,0
169,53,36,37.5348,0
170,44,36,37.2508,0
171,42,36,37.0106,0
172,48,36,37.0286,0
173,42,36,37.035,0
174,42,36,37.1777,0
175,42,36,36.9572,0
176,42,36,36.8682,0
177,37,36,36.7854,0
178,37,36,36.8465,0
179,37,36,36.8363,0
180,39,36,36.8144,0
181,37,36,36.7651,0
182,42,36,36.8087,0
183,42,36,36.7878,0
184,40,36,36.8011,0
185,37,36,36.7347,0
186,42,36,36.6567,0
187,42,36,36.6159,0
188,42,36,36.6829,0
189,43,36,36.6831,0
190,44,36,36.7827,0
191,40,35,36.6349,0
192,40,35,36.6011,0
193,40,35,36.6777,0
194,40,35,36.603,0
195,42,35,36.7242,0
196,42,35,36.6801,0
197,42,35,36.7891,0
198,42,35,36.6671,0
199,38,35,36.6643,0
200,51,35,36.6805,0
201,39,35,36.4595,0
202,39,35,36.4112,0
203,38,35,36.2315,0
204,46,35,36.2895,0
205,46,35,36.2719,0
206,38,35,36.3023,0
207,50,35,36.3522,0
208,50,35,36.3395,0
209,39,35,36.2152,0
210,39,35,36.2277,0
211,39,35,36.1509,0
212,39,35,36.3436,0
213,39,35,36.2286,0
214,39,35,36.2168,0
215,40,35,36.2318,0
216,40,35,36.2453,0
217,40,35,36.1741,0
218,39,35,36.1833,0
219,47,35,36.1986,0
220,46,35,36.2258,0
221,39,35,35.9732,0
222,48,35,36.135,0
223,48,35,35.9816,0
224,48,35,36.2728,0
225,48,35,36.0687,0
226,48,35,35.91,0
227,48,35,35.7416,0
228,39,35,35.5982,0
229,39,35,35.5943,0
230,39,35,35.5817,0
231,47,35,35.5551,0
232,39,35,35.4573,0
233,48,35,35.5137,0
234,38,34,35.4099,0
235,40,34,35.4247,0
236,40,34,35.3457,0
237,38,34,35.3679,0
238,37,34,35.3175,0
239,37,34,35.2761,0
240,37,34,35.2815,0
241,37,34,35.2645,0
242,60,34,35.4837,0
243,41,34,35.3833,0
244,41,34,35.3746,0
245,37,34,35.1949,0
246,46,34,35.3574,0
247,44,34,35.1345,0
248,44,34,35.0894,0
249,44,34,35.0296,0
250,43,34,34.8538,0
251,43,34,34.7998,0
252,43,34,34.9165,0
253,47,34,35.1406,0
254,39,34,34.9837,0
255,39,34,35.0905,0
256,40,34,35.3571,0
257,40,34,35.2275,0
258,40,34,35.158,0
259,40,34,35.0239,0
260,40,34,34.9542,0
261,40,34,34.8607,0
262,40,34,34.8156,0
263,43,34,34.8947,0
264,47,34,34.8323,0
265,47,34,34.6935,0
266,47,34,34.7328,0
267,39,34,34.7191,0
268,38,34,34.6128,0
269,40,34,34.7268,0
270,36,34,34.6826,0
271,41,34,34.803,0
272,41,34,34.7522,0
273,36,34,34.744,0
274,37,34,34.663,0
275,41,34,34.7144,0
276,36,34,34.626,0
277,37,34,34.6345,0
278,37,34,34.6249,0
279,36,34,34.5283,0
280,36,34,34.5685,0
281,39,34,34.6326,0
282,39,34,34.5115,0
283,39,34,34.451,0
284,39,34,34.4958,0
285,39,34,34.5589,0
286,40,34,34.5124,0
287,40,34,34.5501,0
288,40,34,34.7588,0
289,40,34,34.7699,0
290,40,34,34.9984,0
291,40,34,34.9626,0
292,40,34,35.0963,0
293,40,34,35.0602,0
294,40,34,35.1603,0
295,40,34,35.0065,0
296,40,34,35.0513,0
297,40,34,35.2305,0
298,40,34,35.1467,0
299,39,34,34.8499,0
300,39,34,34.8568,0
301,39,34,34.8659,0
302,42,34,34.9188,0
303,42,34,34.9175,0
304,44,34,34.9238,0
305,40,34,34.9624,0
306,46,34,35.2214,0
307,40,34,35.1269,0
308,40,34,35.2263,0
309,40,34,35.1488,0
310,40,34,35.1897,0
311,40,34,35.1303,0
312,40,34,35.0926,0
313,40,34,35.1923,0
314,40,34,35.1874,0
315,44,34,35.2991,0
316,40,34,35.4094,0
317,40,34,35.2288,0
318,40,34,35.1507,0
319,40,34,35.0151,0
320,40,34,34.9034,0
321,40,34,34.9951,0
322,40,34,34.9131,0
323,39,34,34.7825,0
324,39,34,34.59,0
325,46,34,34.5625,0
326,46,34,34.6911,0
327,46,34,34.5362,0
328,46,34,34.5465,0
329,43,34,34.5184,0
330,41,34,34.4261,0
331,41,34,34.7611,0
332,41,34,34.7827,0
333,41,34,34.7212,0
334,41,34,34.6722,0
335,41,34,34.6501,0
336,41,34,34.5399,0
337,41,34,34.409,0
338,41,34,34.6049,0
339,41,34,34.7039,0
340,41,34,34.7747,0
341,42,34,34.5952,0
342,42,34,34.5936,0
343,42,34,34.5585,0
344,42,34,34.5028,0
345,42,34,34.5524,0
346,42,34,34.3574,0
347,42,34,34.2181,0
348,43,34,34.2314,0
349,43,34,34.1006,0
350,45,34,34.1844,0
351,45,34,34.2785,0
352,45,34,34.3487,0
353,49,34,34.2573,0
354,49,34,34.1958,0
355,37,34,34.0666,0
356,42,34,34.1889,0
357,42,34,34.3767,0
358,42,34,34.3761,0
359,40,34,34.2223,0
360,39,34,34.1546,0
361,39,34,34.1088,0
362,39,34,34.1644,0
363,39,34,34.2761,0
364,39,34,34.3022,0
365,39,34,34.3186,0
366,42,34,34.284,0
367,39,34,34.3877,0
368,39,34,34.3877,0
369,41,34,34.6086,0
370,39,34,34.4122,0
371,39,34,34.3464,0
372,39,34,34.2873,0
373,37,34,34.1808,0
374,40,34,34.2128,0
375,40,34,34.252,0
376,40,34,34.2701,0
377,40,34,34.161,0
378,46,34,34.3291,0
379,46,34,34.3286,0
380,40,34,34.2483,0
381,40,34,34.2545,0
382,40,34,34.2726,0
383,42,34,34.4912,0
384,40,34,34.4247,0
385,40,34,34.3564,0
386,40,34,34.3651,0
387,40,34,34.4919,0
388,40,34,34.4542,0
389,40,34,34.4896,0
390,39,34,34.1511,0
391,41,34,34.1952,0
392,37,34,34.1546,0
393,40,34,34.2604,0
394,49,34,34.3482,0
395,40,34,34.262,0
396,40,34,34.2324,0
397,40,34,34.3149,0
398,40,34,34.3024,0
399,40,34,34.3459,0
400,40,34,34.1684,0
401,35,34,34.0584,0
402,35,34,34.0681,0
403,39,34,34.1866,0
404,39,34,34.2047,0
405,39,34,34.1294,0
406,39,34,34.1363,0
407,35,34,34.0584,0
408,40,34,34.1194,0
409,40,34,34.2963,0
410,40,34,34.3319,0
411,40,34,34.2003,0
412,43,34,34.2497,0
413,43,34,34.4567,0
414,48,34,34.5541,0
415,48,34,34.4851,0
416,37,34,34.3022,0
417,52,34,34.4109,0
418,37,34,34.2332,0
419,35,34,34.1659,0
420,37,34,34.1448,0
421,35,34,34.1268,0
422,52,34,34.328,0
423,38,34,34.212,0
424,35,34,34.1758,0
425,35,34,34.1561,0
426,41,34,34.2393,0
427,41,34,34.1543,0
428,41,34,34.1167,0
429,49,34,34.2344,0
430,49,34,34.267,0
431,49,34,34.3776,0
432,45,34,34.3094,0
433,45,34,34.301,0
434,39,34,34.2755,0
435,39,34,34.2313,0
436,40,34,34.2173,0
437,39,34,34.1705,0
438,39,34,34.2146,0
439,39,34,34.2047,0
440,40,34,34.2466,0
441,41,34,34.1997,0
442,41,34,34.0777,0
443,41,34,34.0581,0
444,45,34,34.1933,0
445,45,34,34.0833,0
446,45,34,34.1023,0
447,45,34,34.1272,0
448,39,34,34.0811,0
449,37,34,34.0471,0
450,35,34,34.0292,0
451,40,34,34.0706,0
452,35,34,34.0097,0
453,41,34,34.0581,0
454,41,34,34.2149,0
455,41,34,34.3198,0
456,41,34,34.2679,0
457,41,34,34.2695,0
458,41,34,34.4566,0
459,41,34,34.486,0
460,51,34,34.6233,0
461,51,34,34.5977,0
462,51,34,34.4896,0
463,41,34,34.6483,0
464,41,34,34.9226,0
465,41,34,34.697,0
466,41,34,34.6298,0
467,41,34,34.7367,0
468,40,34,34.6821,0
469,40,34,34.7376,0
470,40,34,34.7002,0
471,40,34,34.5765,0
472,40,34,34.6707,0
473,39,34,34.6317,0
474,43,34,34.6017,0
475,40,34,34.328,0
476,39,34,34.3319,0
477,39,34,34.2777,0
478,39,34,34.3285,0
479,39,34,34.261,0
480,39,34,34.161,0
481,39,34,34.1186,0
482,41,34,34.1054,0
483,43,34,34.1464,0
484,40,34,34.0511,0
485,35,34,34.0097,0
486,35,34,34.0389,0
487,35,34,34.0389,0
488,35,34,34.0389,0
489,35,34,34.0389,0
490,37,34,34.0471,0
491,44,34,34.1947,0
492,44,34,34.3126,0
493,40,34,34.0901,0
494,40,34,34.1414,0
495,40,34,34.1432,0
496,40,34,34.1081,0
497,40,34,34.126,0
498,40,34,34.0803,0
499,35,34,34.0097,0
500,43,34,34.2003,0
501,43,34,34.2479,0
502,38,34,34.1237,0
503,43,34,34.2066,0
504,43,34,34.2945,0
505,43,34,34.2572,0
506,43,34,34.2671,0
507,41,34,34.2719,0
508,37,34,34.1999,0
509,37,34,34.2678,0
510,41,34,34.3665,0
511,41,34,34.4642,0
512,41,34,34.5779,0
513,41,34,34.5129,0
514,41,34,34.541,0
515,39,34,34.3469,0
516,39,34,34.3601,0
517,50,34,34.5341,0
518,50,34,34.6892,0
519,40,34,34.7438,0
520,40,34,34.5318,0
521,40,34,34.4411,0
522,41,34,34.4373,0
523,37,34,34.2515,0
524,37,34,34.1416,0
525,37,34,34.0845,0
526,37,34,34.0666,0
527,37,34,34.0758,0
528,37,34,34.066,0
529,37,34,34.085,0
530,36,34,34.0481,0
531,39,34,34.1212,0
532,39,34,34.2191,0
533,39,34,34.2082,0
534,45,34,34.1322,0
535,37,34,34.0568,0
536,40,34,34.1554,0
537,49,34,34.1754,0
538,49,34,34.4314,0
539,49,34,34.124,0
540,39,34,34.0811,0
541,40,34,34.2386,0
542,39,34,34.259,0
543,39,34,34.0713,0
544,38,34,34.0635,0
545,43,34,34.1433,0
546,43,34,34.1433,0
547,38,34,34.0717,0
548,38,34,34.1175,0
549,41,34,34.2236,0
550,41,34,34.1497,0
551,38,34,34.1273,0
552,39,34,34.21,0
553,39,34,34.2547,0
554,39,34,34.1822,0
555,39,34,34.1217,0
556,41,34,34.1363,0
557,38,34,34.1139,0
558,35,34,34.0681,0
559,40,34,34.1292,0
560,40,34,34.3038,0
561,40,34,34.2841,0
562,40,34,34.4427,0
563,40,34,34.2899,0
564,41,34,34.5177,0
565,40,34,34.29,0
566,41,34,34.3269,0
567,41,34,34.1657,0
568,41,34,34.2441,0
569,37,34,34.1742,0
570,46,34,34.2936,0
571,41,34,34.3349,0
572,51,34,34.5078,0
573,51,34,34.549,0
574,51,34,34.7105,0
575,51,34,34.5421,0
576,51,34,34.6164,0
577,40,34,34.2605,0
578,40,34,34.2858,0
579,45,34,34.5419,0
580,41,34,34.3575,0
581,41,34,34.3575,0
582,41,34,34.4376,0
583,43,34,34.3681,0
584,41,34,34.3781,0
585,39,34,34.3153,0
586,39,34,34.2707,0
587,41,34,34.2902,0
588,58,34,34.4733,0
589,58,34,34.4539,0
590,58,34,34.3809,0
591,36,34,34.0866,0
592,36,33,34.0865,0
593,41,33,34.1427,0
594,37,33,34.062,0
595,41,33,34.1072,0
596,39,33,34.0104,0
597,37,33,33.9864,0
598,37,33,33.9652,0
599,39,33,33.9751,0
600,39,33,33.9626,0
601,39,33,33.8587,0
602,39,33,33.8963,0
603,37,33,33.7988,0
604,39,33,33.7536,0
605,41,33,33.8385,0
606,41,33,34.0498,0
607,41,33,33.8443,0
608,36,33,33.6718,0
609,34,33,33.5828,0
610,34,33,33.4925,0
611,41,33,33.5915,0
612,41,33,33.6184,0
613,41,33,33.6564,0
614,41,33,33.6294,0
615,41,33,33.5456,0
616,36,33,33.561,0
617,36,33,33.6376,0
618,36,33,33.6594,0
619,36,33,33.6202,0
620,41,33,33.7565,0
621,41,33,33.8319,0
622,37,33,33.7808,0
623,38,33,33.7217,0
624,42,33,33.5957,0
625,34,33,33.5226,0
626,34,33,33.5526,0
627,34,33,33.5526,0
628,39,33,33.639,0
629,39,33,33.7351,0
630,39,33,33.7408,0
631,39,33,33.8233,0
632,39,33,33.7949,0
633,39,33,33.7628,0
634,39,33,33.7752,0
635,37,33,33.7498,0
636,39,33,33.8209,0
637,39,33,33.7823,0
638,41,33,33.9736,0
639,41,33,34.0604,0
640,43,33,33.997,0
641,43,33,34.1877,0
642,43,33,34.4732,0
643,43,33,34.6951,0
644,43,33,34.7315,0
645,43,33,34.6691,0
646,43,33,34.7336,0
647,51,33,34.8026,0
648,43,33,34.5544,0
649,43,33,34.5722,0
650,43,33,34.5931,0
651,43,33,34.2966,0
652,39,33,34.2247,0
653,39,33,34.2329,0
654,39,33,34.0635,0
655,39,33,34.0146,0
656,39,33,33.9734,0
657,39,33,34.0088,0
658,39,33,34.14,0
659,41,33,34.0474,0
660,41,33,34.0502,0
661,41,33,34.0955,0
662,41,33,34.2629,0
663,41,33,34.0609,0
664,37,33,33.6674,0
665,37,33,33.6461,0
666,41,33,33.8389,0
667,34,33,33.6029,0
668,35,33,33.5822,0
669,41,33,33.6995,0
670,41,33,33.7139,0
671,41,33,33.633,0
672,41,33,33.5472,0
673,41,33,33.597,0
674,41,33,33.7139,0
675,42,33,33.8035,0
676,41,33,33.7657,0
677,41,33,33.6573,0
678,44,33,33.9986,0
679,46,33,33.8282,0
680,44,33,33.6859,0
681,37,33,33.7221,0
682,41,33,33.7305,0
683,45,33,33.597,0
684,45,33,33.4949,0
685,45,33,33.6015,0
686,45,33,33.7088,0
687,45,33,33.5931,0
688,45,33,33.7674,0
689,45,33,33.8804,0
690,49,33,33.8587,0
691,45,33,33.4824,0
692,39,33,33.249,0
693,39,33,33.2809,0
694,39,33,33.2195,0
695,39,33,33.1998,0
696,39,33,33.1508,0
697,50,33,33.2726,0
698,50,33,33.3292,0
699,50,33,33.7291,0
700,50,33,33.6181,0
701,50,33,33.6457,0
702,45,33,33.708,0
703,45,33,33.2562,0
704,45,33,33.2562,0
705,45,33,33.214,0
706,39,33,33.2556,0
707,39,33,33.2491,0
708,49,33,33.6003,0
709,49,33,33.4737,0
710,38,33,33.2951,0
711,38,33,33.4431,0
712,38,33,33.3721,0
713,38,33,33.6188,0
714,39,33,33.7187,0
715,41,33,33.8242,0
716,43,33,33.7256,0
717,42,33,33.7562,0
718,42,33,33.507,0
719,42,33,33.5415,0
720,42,33,33.8643,0
721,42,33,33.5471,0
722,42,33,33.522,0
723,42,33,33.5967,0
724,42,33,34.0026,0
725,42,33,33.9401,0
726,42,33,33.7947,0
727,42,33,33.8526,0
728,42,33,33.6432,0
729,42,33,33.6367,0
730,42,33,33.5268,0
731,42,33,33.3887,0
732,42,33,33.351,0
733,42,33,33.3053,0
734,36,33,33.1952,0
735,36,33,33.1952,0
736,37,33,33.3818,0
737,44,33,33.4268,0
738,44,33,33.54,0
739,37,33,33.5654,0
740,37,33,33.5018,0
741,39,33,33.5373,0
742,37,33,33.5543,0
743,37,33,33.6356,0
744,39,33,33.5756,0
745,39,33,33.4715,0
746,40,33,33.7931,0
747,40,33,33.8129,0
748,39,33,33.7856,0
749,39,33,33.6331,0
750,39,33,33.7654,0
751,39,33,33.7169,0
752,41,33,33.7838,0
753,39,33,33.7421,0
754,37,33,33.7113,0
755,38,33,33.6319,0
756,36,33,33.2127,0
757,36,33,33.251,0
758,41,33,33.3876,0
759,36,33,33.2976,0
760,36,33,33.4204,0
761,36,33,33.2805,0
762,36,33,33.3558,0
763,44,33,33.585,0
764,39,33,33.5655,0
765,39,33,33.6493,0
766,39,33,33.5771,0
767,39,33,33.5093,0
768,39,33,33.6233,0
769,39,33,33.4655,0
770,41,33,33.4075,0
771,41,33,33.2869,0
772,41,33,33.423,0
773,39,33,33.5146,0
774,44,33,33.6402,0
775,44,33,33.693,0
776,36,33,33.3895,0
777,41,33,33.437,0
778,41,33,33.4556,0
779,41,33,33.4373,0
780,41,33,33.4512,0
781,39,33,33.329,0
782,46,33,33.5136,0
783,46,33,33.5136,0
784,44,33,33.5131,0
785,39,33,33.4904,0
786,51,33,33.5766,0
787,36,33,33.3157,0
788,36,33,33.1104,0
789,36,33,33.0551,0
790,36,33,33.0551,0
791,36,33,33.0464,0
792,43,33,33.1905,0
793,37,33,33.0736,0
794,35,33,33.0189,0
795,41,33,33.1301,0
796,41,33,33.1024,0
797,35,33,33.0378,0
798,33,33,33,0
799,35,33,33.0189,0
800,38,33,33.0624,0
801,38,33,33.1528,0
802,41,33,33.3166,0
803,36,33,33.0464,0
804,41,33,33.1462,0
805,41,33,33.2245,0
806,41,33,33.348,0
807,41,33,33.2383,0
808,41,33,33.1293,0
809,41,33,33.1943,0
810,41,33,33.2596,0
811,44,33,33.278,0
812,44,33,33.4563,0
813,44,33,33.592,0
814,41,33,33.3,0
815,44,33,33.0827,0
816,33,33,33,0
817,33,33,33,0
818,45,33,33.151,0
819,45,33,33.2209,0
820,33,33,33,0
821,33,33,33,0
822,38,33,33.0435,0
823,35,33,33.0189,0
824,36,33,33.0843,0
825,40,33,33.2415,0
826,40,33,33.3095,0
827,38,33,33.2921,0
828,38,33,33.3689,0
829,38,33,33.3408,0
830,38,33,33.2333,0
831,38,33,33.18,0
832,38,33,33.0819,0
833,38,33,33.063,0
834,38,33,33.1719,0
835,38,33,33.1852,0
836,36,33,33.1136,0
837,42,33,33.1583,0
838,42,33,33.2096,0
839,42,33,33.1453,0
840,42,33,33.1099,0
841,42,33,33.1099,0
842,39,33,33.1616,0
843,48,33,33.3656,0
844,44,33,33.4665,0
845,44,33,33.4015,0
846,47,33,33.4271,0
847,39,33,33.3375,0
848,39,33,33.387,0
849,41,33,33.5733,0
850,36,33,33.2099,0
851,36,33,33.1897,0
852,36,33,33.4093,0
853,36,33,33.2198,0
854,36,33,33.2855,0
855,36,33,33.245,0
856,36,33,33.3471,0
857,45,33,33.5243,0
858,36,33,33.6045,0
859,36,33,33.4044,0
860,36,33,33.3398,0
861,39,33,33.5048,0
862,36,33,33.4525,0
863,44,33,33.4453,0
864,39,33,33.4339,0
865,39,33,33.4068,0
866,55,33,33.5163,0
867,41,33,33.3498,0
868,41,33,33.3999,0
869,41,33,33.5083,0
870,41,33,33.6185,0
871,41,33,33.504,0
872,41,33,33.5639,0
873,41,33,33.6167,0
874,39,33,33.5809,0
875,39,33,33.4558,0
876,42,33,33.4612,0
877,42,33,33.5966,0
878,39,33,33.1589,0
879,39,33,33.141,0
880,39,33,33.1589,0
881,40,33,33.2173,0
882,39,33,33.117,0
883,36,33,33.0952,0
884,37,33,33.1023,0
885,36,33,33.0665,0
886,42,33,33.2226,0
887,42,33,33.2128,0
888,42,33,33.1572,0
889,42,33,33.1588,0
890,34,33,33.0876,0
891,34,33,33.1169,0
892,41,33,33.2471,0
893,41,33,33.1622,0
894,41,33,33.1427,0
895,44,33,33.1511,0
896,44,33,33.215,0
897,37,33,33.1301,0
898,41,33,33.1853,0
899,41,33,33.2336,0
900,41,33,33.2429,0
901,41,33,33.0835,0
902,41,33,33.0921,0
903,41,33,33.1475,0
904,36,33,33.0551,0
905,39,33,33.2084,0
906,39,33,33.0945,0
907,39,33,33.185,0
908,38,33,33.2695,0
909,38,33,33.2602,0
910,38,33,33.3028,0
911,39,33,33.2397,0
912,49,33,33.4726,0
913,49,33,33.4832,0
914,49,33,33.3761,0
915,49,33,33.4979,0
916,56,33,33.6008,0
917,56,33,33.327,0
918,56,33,33.3594,0
919,56,33,33.4806,0
920,56,33,33.4691,0
921,41,33,33.4765,0
922,37,33,33.4063,0
923,37,33,33.4162,0
924,37,33,33.662,0
925,37,33,33.3814,0
926,36,33,33.3449,0
927,37,33,33.2703,0
928,37,33,33.243,0
929,37,33,33.3005,0
930,39,33,33.3607,0
931,39,33,33.2978,0
932,36,33,33.313,0
933,39,33,33.4876,0
934,39,33,33.3753,0
935,39,33,33.4234,0
936,46,33,33.466,0
937,36,33,33.3895,0
938,36,33,33.3697,0
939,36,33,33.2773,0
940,36,33,33.1985,0
941,36,33,33.2002,0
942,39,33,33.3836,0
943,36,33,33.1707,0
944,36,33,33.313,0
945,36,33,33.2735,0
946,36,33,33.1871,0
947,38,33,33.1748,0
948,38,33,33.2193,0
949,36,33,33.1017,0
950,36,33,33.1674,0
951,36,33,33.186,0
952,36,33,33.1674,0
953,41,33,33.1856,0
954,36,33,33.1571,0
955,36,33,33.1207,0
956,41,33,33.2501,0
957,43,33,33.3563,0
958,49,33,33.4444,0
959,51,33,33.6016,0
960,41,33,33.344,0
961,41,33,33.2228,0
962,41,33,33.3612,0
963,40,33,33.4307,0
964,40,33,33.3687,0
965,40,33,33.3142,0
966,40,33,33.3263,0
967,39,33,33.3654,0
968,39,33,33.371,0
969,39,33,33.2956,0
970,39,33,33.2283,0
971,39,33,33.1589,0
972,39,33,33.3356,0
973,44,33,33.5237,0
974,44,33,33.6133,0
975,39,33,33.466,0
976,39,33,33.4954,0
977,39,33,33.414,0
978,34,33,33.3037,0
979,41,33,33.3495,0
980,41,33,33.4553,0
981,42,33,33.7891,0
982,42,33,33.8888,0
983,44,33,33.9219,0
984,44,33,33.9675,0
985,41,33,33.8957,0
986,41,33,33.8531,0
987,41,33,33.7299,0
988,41,33,33.5953,0
989,36,33,33.6774,0
990,40,33,33.6982,0
991,40,33,33.6696,0
992,40,33,33.7931,0
993,40,33,33.7232,0
994,41,33,33.7191,0
995,39,33,33.8922,0
996,39,33,33.7484,0
997,36,33,33.6426,0
998,41,33,33.7711,0
999,41,33,33.6385,0
1000,38,33,33.6299,0
1001,36,33,33.5872,0
1002,43,33,33.6316,0
1003,43,33,33.7204,0
1004,43,33,33.85,0
1005,41,33,33.7686,0
1006,45,33,33.6489,0
1007,45,33,33.6601,0
1008,36,33,33.5587,0
1009,46,33,33.6752,0
1010,39,33,33.654,0
1011,39,33,33.7428,0
1012,39,33,33.8406,0
1013,43,33,34.1086,0
1014,39,33,34.1088,0
1015,39,33,33.9659,0
1016,48,33,34.0029,0
1017,38,33,33.795,0
1018,39,33,33.7841,0
1019,46,33,33.8782,0
1020,46,33,33.9926,0
1021,46,33,34.0656,0
1022,46,33,34.165,0
1023,46,33,34.1919,0
1024,43,33,34.2955,0
1025,40,33,33.9738,0
1026,40,33,34.0867,0
1027,49,33,34.2381,0
1028,49,33,34.2813,0
1029,39,33,34.0529,0
1030,39,33,34.0267,0
1031,39,33,33.9493,0
1032,37,33,33.8652,0
1033,40,33,33.9037,0
1034,40,33,34.0333,0
1035,37,33,33.9266,0
1036,40,33,33.9811,0
1037,40,33,33.9199,0
1038,40,33,33.933,0
1039,40,33,33.9027,0
1040,37,33,33.9844,0
1041,37,33,33.9552,0
1042,37,32,33.8566,0
1043,37,32,33.8624,0
1044,37,32,33.9284,0
1045,37,32,33.843,0
1046,37,32,33.9871,0
1047,37,32,33.9191,0
1048,37,32,33.7842,0
1049,37,32,33.6437,0
1050,37,32,33.5396,0
1051,37,32,33.522,0
1052,38,32,33.4314,0
1053,38,32,33.3032,0
1054,37,32,33.2367,0
1055,40,32,33.2081,0
1056,37,32,33.0004,0
1057,37,32,33.0512,0
1058,38,32,32.9269,0
1059,36,32,32.8865,0
1060,41,32,33.0088,0
1061,36,32,32.9794,0
1062,36,32,32.9645,0
1063,34,32,32.9576,0
1064,41,32,33.014,0
1065,37,32,32.9152,0
1066,37,32,32.7865,0
1067,36,32,32.7396,0
1068,39,32,32.8481,0
1069,36,32,32.7882,0
