Generation,Min,Max,Mean,Evals
419,66,30,45.9483,0
420,64,30,45.7064,0
421,69,30,45.9784,0
422,71,30,46.1813,0
423,69,30,46.5792,0
424,66,30,46.2338,0
425,65,30,46.1879,0
426,67,30,46.9961,0
427,64,30,46.2914,0
428,64,30,46.7603,0
429,69,30,46.5952,0
430,68,30,45.9388,0
431,67,30,45.4878,0
432,67,30,44.9382,0
433,68,30,44.5017,0
434,66,30,45.2183,0
435,61,30,45.0511,0
436,61,30,44.8401,0
437,61,30,45.443,0
438,68,30,45.0525,0
439,67,30,45.9059,0
440,75,30,46.4414,0
441,66,30,46.4104,0
442,64,30,45.7671,0
443,66,30,46.0339,0
444,67,30,45.4591,0
445,69,30,45.5963,0
446,68,30,45.904,0
447,66,30,46.2997,0
448,66,30,46.3213,0
449,66,30,46.5814,0
450,66,30,46.4766,0
451,64,30,45.6414,0
452,63,30,45.6283,0
453,62,30,44.565,0
454,62,30,44.9725,0
455,69,30,44.8665,0
456,66,30,45.351,0
457,66,30,44.8459,0
458,65,30,45.305,0
459,71,30,45.5488,0
460,68,30,45.7584,0
461,68,30,46.5084,0
462,67,30,46.822,0
463,68,30,46.3757,0
464,68,30,45.918,0
465,62,30,46.2276,0
466,60,30,46.0068,0
467,61,30,46.3493,0
468,61,30,46.1367,0
469,63,30,46.1905,0
470,61,30,46.2777,0
471,67,30,46.5172,0
472,63,30,46.5065,0
473,65,30,46.4269,0
474,67,30,46.5662,0
475,67,30,47.523,0
476,64,30,46.7203,0
477,63,30,46.5893,0
478,68,30,46.6965,0
479,68,30,47.5504,0
480,68,30,47.7731,0
481,67,30,47.6221,0
482,64,30,46.9694,0
483,63,30,47.2531,0
484,63,30,47.7342,0
485,64,30,46.8558,0
486,68,30,46.3898,0
487,68,30,45.8604,0
488,66,30,46.0109,0
489,65,30,46.2338,0
490,60,30,46.6845,0
491,63,30,46.938,0
492,63,30,46.5182,0
493,61,30,45.6646,0
494,66,30,45.2092,0
495,70,30,46.0932,0
496,64,30,45.9862,0
497,60,30,45.8766,0
498,61,30,45.6053,0
499,62,30,45.7297,0
500,63,30,46.4541,0
501,65,30,46.3682,0
502,62,30,46.2678,0
503,60,30,45.7519,0
504,65,30,45.3502,0
505,64,30,44.2902,0
506,66,30,44.9438,0
507,61,30,44.2833,0
508,61,30,44.9303,0
509,64,30,45.1729,0
510,64,30,45.7946,0
511,67,30,46.6209,0
512,67,30,47.299,0
513,67,30,46.9642,0
514,71,30,46.9999,0
515,69,30,46.4848,0
516,66,30,46.8757,0
517,65,30,46.9088,0
518,64,30,46.5447,0
519,66,30,46.6672,0
520,67,30,45.8919,0
521,61,30,45.7304,0
522,64,30,46.8631,0
523,64,30,46.6799,0
524,64,30,46.7551,0
525,64,30,46.8238,0
526,64,30,46.9924,0
527,71,30,47.0344,0
528,65,30,47.4258,0
529,69,30,48.0816,0
530,69,30,47.8961,0
531,63,30,47.6757,0
532,67,30,47.5623,0
533,67,30,47.1257,0
534,64,30,46.4271,0
535,72,30,45.9309,0
536,72,30,45.6766,0
537,64,30,45.9068,0
538,65,30,45.8946,0
539,65,30,46.5774,0
540,66,30,47.2551,0
541,64,30,46.3993,0
542,66,30,46.9764,0
543,65,30,46.9508,0
544,66,30,47.5012,0
545,66,30,47.0879,0
546,67,30,47.7691,0
547,61,30,47.4368,0
548,61,30,47.1658,0
549,66,30,47.336,0
550,66,30,47.4727,0
551,64,30,47.6753,0
552,64,30,46.8615,0
553,64,30,46.1098,0
554,62,30,45.0642,0
555,71,30,45.0987,0
556,68,30,45.575,0
557,64,30,46.8581,0
558,63,30,47.1396,0
559,67,30,46.6809,0
560,67,30,47.1764,0
561,66,30,47.3142,0
562,66,30,47.8384,0
563,66,30,48.0259,0
564,64,30,46.9334,0
565,60,30,46.7944,0
566,65,30,46.9809,0
567,63,30,46.5167,0
568,64,30,47.1502,0
569,64,30,46.9229,0
570,64,30,46.1511,0
571,64,30,45.8755,0
572,67,30,46.6877,0
573,67,30,46.8234,0
574,67,30,46.2859,0
575,63,30,46.7134,0
576,66,30,46.9171,0
577,65,30,46.889,0
578,67,30,46.3334,0
579,67,30,45.8411,0
580,64,30,46.1288,0
581,61,30,45.3901,0
582,62,30,44.9992,0
583,64,30,45.9255,0
584,62,30,45.6553,0
585,62,30,46.2572,0
586,60,30,45.3018,0
587,70,30,45.9823,0
588,70,30,45.9808,0
589,58,30,45.8896,0
590,58,30,47.2268,0
591,68,30,46.548,0
592,68,30,46.0898,0
593,63,30,45.6799,0
594,65,30,45.5119,0
595,61,30,45.1421,0
596,65,30,45.4341,0
597,65,30,44.4349,0
598,65,30,44.1303,0
599,70,30,44.0721,0
600,68,30,44.4095,0
601,59,30,44.7216,0
602,63,30,45.2235,0
603,64,30,45.243,0
604,67,30,45.0311,0
605,63,30,44.8436,0
606,68,30,44.5255,0
607,58,30,44.5582,0
608,67,30,45.3128,0
609,63,30,45.7009,0
610,67,30,46.2443,0
611,65,30,46.085,0
612,62,30,45.3036,0
613,70,30,45.5943,0
614,61,30,44.5467,0
615,62,30,45.1804,0
616,61,30,46.3377,0
617,65,30,46.4984,0
618,63,30,46.2525,0
619,65,30,46.2591,0
620,61,30,45.5098,0
621,63,30,45.5149,0
622,62,30,44.7068,0
623,62,30,44.7494,0
624,64,30,44.929,0
625,64,30,44.8357,0
626,64,30,44.7911,0
627,65,30,44.4873,0
628,67,30,44.5799,0
629,70,30,45.0623,0
630,65,30,45.9969,0
631,63,30,45.956,0
632,63,30,46.0584,0
633,65,30,45.2211,0
634,66,30,46.4722,0
635,63,30,46.994,0
636,65,30,47.1119,0
637,62,30,47.136,0
638,64,30,47.1834,0
639,65,30,46.9783,0
640,67,30,47.2083,0
641,66,30,47.4753,0
642,64,30,46.8901,0
643,69,30,47.136,0
644,69,30,47.3864,0
645,67,30,47.5219,0
646,65,30,48.0664,0
647,65,30,47.5322,0
648,64,30,46.6748,0
649,66,30,46.9716,0
650,66,30,46.8775,0
651,66,30,47.4983,0
652,69,30,47.0205,0
653,74,30,46.8074,0
654,74,30,46.7928,0
655,71,30,46.4677,0
656,62,30,46.121,0
657,66,30,46.313,0
658,64,30,46.723,0
659,64,30,46.6605,0
660,65,30,46.1385,0
661,67,30,47.5801,0
662,70,30,47.3905,0
663,67,30,47.5085,0
664,66,30,47.2859,0
665,65,30,47.6597,0
666,66,30,47.7819,0
667,66,30,47.1452,0
668,66,30,46.7799,0
669,64,30,47.1324,0
670,66,30,47.0593,0
671,64,30,46.5336,0
672,64,30,46.8689,0
673,61,30,47.1457,0
674,68,30,46.7258,0
675,68,30,46.8934,0
676,67,30,47.5697,0
677,69,30,47.4431,0
678,62,30,47.4843,0
679,63,30,47.6196,0
680,72,30,47.5121,0
681,64,30,46.3705,0
682,66,30,46.5637,0
683,66,30,46.2571,0
684,66,30,46.5249,0
685,71,30,47.2287,0
686,67,30,47.453,0
687,62,30,47.7267,0
688,66,30,47.9828,0
689,71,30,48.4617,0
690,64,30,48.2713,0
691,63,30,47.8607,0
692,66,30,47.4356,0
693,66,30,47.2552,0
694,66,30,46.3912,0
695,62,30,46.3396,0
696,63,30,45.8759,0
697,63,30,46.309,0
698,61,30,45.8024,0
699,64,30,45.1887,0
700,64,30,46.6135,0
701,63,30,45.953,0
702,65,30,47.0925,0
703,63,30,47.1576,0
704,63,30,47.2437,0
705,64,30,46.5301,0
706,69,30,47.1775,0
707,68,30,48.2308,0
708,67,30,47.9888,0
709,68,30,48.3988,0
710,67,30,48.5892,0
711,69,30,48.5363,0
712,66,30,48.3207,0
713,64,30,47.668,0
714,65,30,46.6766,0
715,67,30,47.0012,0
716,68,30,47.6504,0
717,65,30,47.3412,0
718,65,30,47.0181,0
719,65,30,46.6675,0
720,63,30,45.2324,0
721,66,30,45.4257,0
722,65,30,45.3452,0
723,64,30,45.6563,0
724,68,30,46.6595,0
725,66,30,47.0338,0
726,64,30,46.9779,0
727,64,30,47.6764,0
728,68,30,47.5079,0
729,66,30,47.2341,0
730,66,30,47.6055,0
731,66,30,46.1928,0
732,61,30,45.8979,0
733,63,30,45.725,0
734,66,30,45.1221,0
735,64,30,45.8934,0
736,59,30,46.1848,0
737,62,30,46.6646,0
738,65,30,45.3608,0
739,63,30,45.553,0
740,64,30,45.1905,0
741,65,30,44.8481,0
742,60,30,44.8415,0
743,60,30,45.5592,0
744,66,30,45.6629,0
745,64,30,45.7577,0
746,64,30,45.9834,0
747,68,30,47.0723,0
748,65,30,47.0667,0
749,65,30,46.4428,0
750,69,30,46.8834,0
751,65,30,46.8999,0
752,65,30,46.6055,0
753,70,30,46.449,0
754,66,30,45.9816,0
755,65,30,46.1182,0
756,72,30,45.1577,0
757,70,30,45.7876,0
758,64,30,46.206,0
759,67,30,46.1273,0
760,67,30,45.5761,0
761,63,30,45.7501,0
762,64,30,46.7311,0
763,68,30,46.5947,0
764,67,30,47.2818,0
765,69,30,46.4822,0
766,63,30,45.7125,0
767,66,30,46.2169,0
768,63,30,45.5811,0
769,64,30,44.3404,0
770,63,30,44.831,0
771,65,30,43.6241,0
772,66,30,43.0538,0
773,65,30,42.7791,0
774,61,30,42.5504,0
775,65,30,43.8276,0
776,63,30,43.1248,0
777,64,30,43.1521,0
778,61,30,43.974,0
779,71,30,44.0111,0
780,63,30,43.9527,0
781,64,30,44.2992,0
782,59,30,44.6578,0
783,65,30,44.3641,0
784,65,30,43.7737,0
785,65,30,44.4989,0
786,61,30,44.0962,0
787,62,30,44.6049,0
788,61,30,45.2125,0
789,66,30,44.9873,0
790,64,30,44.7325,0
791,63,30,44.5982,0
792,62,30,44.5502,0
793,61,30,45.5066,0
794,65,30,46.357,0
795,65,30,46.3306,0
796,73,30,46.4348,0
797,73,30,46.7904,0
798,63,30,46.4975,0
799,63,30,45.9936,0
800,62,30,46.0773,0
801,62,30,46.2655,0
802,63,30,47.0726,0
803,66,30,46.6767,0
804,66,30,46.1779,0
805,63,30,45.7921,0
806,60,30,45.1568,0
807,61,30,43.4682,0
808,62,30,44.0804,0
809,65,30,44.2316,0
810,62,30,43.8212,0
811,62,30,43.4654,0
812,65,30,44.2045,0
813,66,30,45.0024,0
814,66,30,45.5619,0
815,66,30,45.3374,0
816,64,30,46.4987,0
817,66,30,46.9825,0
818,67,30,47.2288,0
819,67,30,46.0394,0
820,67,30,47.2721,0
821,69,30,47.9007,0
822,71,30,47.1828,0
823,69,30,47.0966,0
824,66,30,46.0399,0
825,70,30,46.9403,0
826,75,30,47.3535,0
827,67,30,46.5182,0
828,67,30,46.4697,0
829,62,30,45.6253,0
830,66,30,46.1045,0
831,67,30,45.7377,0
832,66,30,45.3872,0
833,65,30,44.95,0
834,69,30,43.7925,0
835,63,30,43.2551,0
836,63,30,43.6342,0
837,65,30,42.9491,0
838,64,30,42.5336,0
839,55,30,43.1232,0
840,64,30,43.256,0
841,67,30,43.9136,0
842,65,30,44.2733,0
843,68,30,44.4908,0
844,64,30,44.1608,0
845,67,30,44.6243,0
846,66,30,44.5994,0
847,63,30,44.4366,0
848,65,30,45.3008,0
849,64,30,45.0959,0
850,64,30,45.7741,0
851,65,30,45.6675,0
852,71,30,46.1655,0
853,63,30,46.0394,0
854,64,30,45.7414,0
855,63,30,46.2249,0
856,65,30,45.9394,0
857,65,30,46.313,0
858,65,30,45.9448,0
859,64,30,45.4712,0
860,65,30,44.5154,0
861,64,30,45.2867,0
862,65,30,45.0329,0
863,62,30,44.7647,0
864,64,30,44.6198,0
865,68,30,45.0628,0
866,69,30,44.858,0
867,62,30,45.2925,0
868,66,30,45.9701,0
869,71,30,46.4856,0
870,71,30,46.053,0
871,68,30,45.5779,0
872,65,30,44.6213,0
873,65,30,44.9142,0
874,62,30,45.049,0
875,68,30,44.1336,0
876,66,30,44.0631,0
877,60,30,44.3191,0
878,60,30,44.4027,0
879,71,30,45.1594,0
880,70,30,45.8396,0
881,67,30,45.368,0
882,66,30,46.1243,0
883,64,30,47.021,0
884,61,30,47.3762,0
885,68,30,46.4156,0
886,63,30,46.625,0
887,69,30,46.4269,0
888,67,30,45.049,0
889,69,30,45.4572,0
890,64,30,44.8049,0
891,64,30,44.802,0
892,64,30,44.3549,0
893,61,30,44.6374,0
894,63,30,44.9636,0
895,61,30,44.3274,0
896,58,30,43.6427,0
897,60,30,43.5223,0
898,59,30,42.8609,0
899,60,30,42.9757,0
900,64,30,44.4496,0
901,58,30,44.9988,0
902,59,30,45.1939,0
903,63,30,45.4056,0
904,65,30,44.9712,0
905,65,30,44.2915,0
906,69,30,44.4216,0
907,66,30,44.1908,0
908,67,30,44.6053,0
909,69,30,44.3595,0
910,63,30,44.3096,0
911,64,30,44.929,0
912,61,30,44.5302,0
913,66,30,45.0129,0
914,67,30,45.2896,0
915,71,30,45.6839,0
916,68,30,45.3366,0
917,66,30,44.6852,0
918,63,30,44.7214,0
919,63,30,44.9373,0
920,62,30,45.2849,0
921,62,30,44.8712,0
922,63,30,46.508,0
923,63,30,46.3352,0
924,70,30,46.2628,0
925,61,30,45.8723,0
926,61,30,46.3617,0
927,67,30,46.5143,0
928,67,30,46.5989,0
929,66,30,45.6318,0
930,67,30,45.7249,0
931,69,30,45.9466,0
932,69,30,46.8756,0
933,69,30,46.2096,0
934,70,30,45.8664,0
935,62,30,46.0782,0
936,65,30,45.7985,0
937,69,30,46.0031,0
938,64,30,44.9568,0
939,61,30,44.4943,0
940,66,30,44.5647,0
941,65,30,44.9203,0
942,66,30,45.4975,0
943,65,30,45.7165,0
944,65,30,46.415,0
945,69,30,46.2987,0
946,67,30,45.7626,0
947,67,30,45.9395,0
948,62,30,46.3383,0
949,62,30,45.9855,0
950,58,30,44.8252,0
951,65,30,43.3343,0
952,71,30,44.0056,0
953,71,30,45.0705,0
954,61,30,44.9363,0
955,62,30,44.76,0
956,61,30,44.6545,0
957,66,30,45.5669,0
958,63,30,45.0747,0
959,67,30,44.9537,0
960,65,30,46.1411,0
961,65,30,45.0251,0
962,65,30,44.5156,0
963,65,30,45.0233,0
964,63,30,45.336,0
965,72,30,46.0369,0
966,72,30,46.2393,0
967,71,30,46.1744,0
968,69,30,45.1636,0
969,68,30,44.5379,0
970,64,30,45.055,0
971,64,30,44.8202,0
972,63,30,45.0037,0
973,63,30,45.1033,0
974,66,30,45.31,0
975,60,30,45.4994,0
976,62,30,45.3662,0
977,62,30,45.0008,0
978,66,30,45.1925,0
979,64,30,45.2549,0
980,62,30,45.359,0
981,63,30,45.657,0
982,61,30,45.9908,0
983,66,30,46.0247,0
984,65,30,45.8726,0
985,70,30,45.4998,0
986,70,30,46.1806,0
987,73,30,46.8,0
988,74,30,47.1349,0
989,74,30,46.2574,0
990,71,30,46.3926,0
991,68,30,45.4399,0
992,72,30,45.7329,0
993,72,30,46.5522,0
994,72,30,47.0574,0
995,67,30,45.9147,0
996,67,30,46.2137,0
997,63,30,46.3734,0
998,64,30,46.4718,0
999,68,30,45.8163,0
1000,70,30,45.8167,0
1001,60,30,45.5692,0
1002,60,30,45.5486,0
1003,62,30,44.9682,0
1004,69,30,46.303,0
1005,68,30,46.9632,0
1006,68,30,47.7657,0
1007,66,30,48.0234,0
1008,67,30,47.1396,0
1009,62,30,47.3935,0
1010,62,30,46.8466,0
1011,72,30,47.2554,0
1012,69,30,47.8718,0
1013,65,30,48.0314,0
1014,67,30,47.7435,0
1015,67,30,46.9685,0
1016,72,30,46.936,0
1017,66,30,47.6594,0
1018,65,30,47.9475,0
1019,69,30,47.5912,0
1020,65,30,47.2426,0
1021,66,30,47.3037,0
1022,66,30,46.6971,0
1023,67,30,47.1503,0
1024,65,30,46.9694,0
1025,67,30,45.3644,0
1026,62,30,46.0342,0
1027,65,30,45.6028,0
1028,64,30,44.6463,0
1029,63,30,44.7961,0
1030,61,30,44.6437,0
1031,62,30,45.1808,0
1032,61,30,45.057,0
1033,63,30,44.4367,0
1034,65,30,45.5215,0
1035,66,30,46.0395,0
1036,71,30,46.1568,0
1037,72,30,45.8585,0
1038,68,30,44.9354,0
1039,67,30,44.5308,0
1040,66,30,45.1924,0
1041,66,30,45.9123,0
1042,65,30,46.2688,0
1043,65,30,46.5537,0
1044,62,30,46.1547,0
1045,61,30,46.5969,0
1046,65,30,47.0872,0
1047,66,30,46.789,0
1048,63,30,46.0604,0
1049,63,30,46.4012,0
1050,62,30,46.4269,0
1051,68,30,47.5524,0
1052,68,30,46.5154,0
1053,63,30,45.705,0
1054,65,30,46.7006,0
1055,62,30,45.3198,0
1056,64,30,45.3685,0
1057,63,30,45.7233,0
1058,69,30,45.7148,0
1059,72,30,45.4872,0
1060,62,30,44.8105,0
1061,62,30,44.5882,0
1062,67,30,44.715,0
1063,64,30,44.3162,0
1064,63,30,44.5581,0
1065,61,30,44.5198,0
1066,65,30,44.3769,0
1067,63,30,44.8186,0
1068,63,30,45.9803,0
1069,66,30,45.2026,0
